id,observed_on,species_common,species_scientific,latitude,longitude,place_guess,quality_grade,native,introduced,threatened
325987948,2025-11-10,Western Honey Bee,Apis mellifera,34.404955,-119.753066667,"Sea Ledge Ln, Santa Barbara, CA, US",research,False,True,False
325982008,2025-11-10,Western Honey Bee,Apis mellifera,33.7861479997,-116.5415998,"Palm Springs, CA 92264, USA",research,False,True,False
325981864,2025-11-10,Western Honey Bee,Apis mellifera,33.786219,-116.5416846,"Palm Springs, CA 92264, USA",research,False,True,False
325965322,2025-11-06,Black-tailed Bumble Bee,Bombus melanopygus,35.39951,-120.858718278,"San Luis Obispo County, CA, USA",research,True,False,False
325963712,2025-11-10,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.2052720882,-116.980526669,"Callie Way, Valley Center, CA, US",research,True,False,False
325952915,2025-11-10,Western Honey Bee,Apis mellifera,32.9710116667,-117.049033333,"Palisades Dr, Poway, CA, US",research,False,True,False
325951015,2025-11-06,Western Honey Bee,Apis mellifera,34.2029585538,-118.166438347,"Explorer Rd, Pasadena, CA, US",research,False,True,False
325950993,2025-11-06,Western Honey Bee,Apis mellifera,34.2027977985,-118.166171214,"Explorer Rd, Pasadena, CA, US",research,False,True,False
325942561,2025-11-10,Western Honey Bee,Apis mellifera,33.5501794778,-117.720785423,"Orange County, CA, USA",research,False,True,False
325938048,2025-11-06,Western Honey Bee,Apis mellifera,34.2028466667,-118.166488833,"Explorer Rd, Pasadena, CA, US",research,False,True,False
325911589,2025-10-20,Western Honey Bee,Apis mellifera,34.4689995817,-119.178587138,"Ojai, CA, US",research,False,True,False
325909372,2025-11-09,,Anthophora hololeuca,32.9602616667,-116.247878333,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
325908205,2025-11-09,,Anthophora hololeuca,32.9600716667,-116.247995,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
325906430,2025-11-09,,Anthophora hololeuca,32.9602666667,-116.247886667,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
325902801,2025-10-16,Fine striped sweat bee,Agapostemon subtilior,33.0956278333,-117.001494445,"San Diego, CA, US",research,True,False,False
325902797,2025-11-10,Western Honey Bee,Apis mellifera,34.0971404364,-118.118725449,"S Hidalgo Ave, Alhambra, CA, US",research,False,True,False
325902753,2025-11-10,Western Honey Bee,Apis mellifera,34.0977836452,-118.119017124,"S Hidalgo Ave, Alhambra, CA, US",research,False,True,False
325896734,2025-11-10,Western Honey Bee,Apis mellifera,33.7862076997,-116.5415176,"Palm Springs, CA 92264, USA",research,False,True,False
325882474,2025-11-10,California Bumble Bee,Bombus californicus,34.4648383333,-119.194916667,"Thacher Rd, Ojai, CA, US",research,True,False,False
325879366,2025-11-09,,Anthophora hololeuca,32.94925,-116.255058333,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
325877897,2025-11-09,,Anthophora hololeuca,32.9492383333,-116.255066667,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
325874422,2025-11-09,Nevada Nomia,Dieunomia nevadensis,32.93715,-116.260278333,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
325849833,2025-11-05,Western Honey Bee,Apis mellifera,34.0421445,-116.069838833,"Joshua Tree National Park, Twentynine Palms, CA, US",research,False,True,False
325847580,2025-11-05,Western Honey Bee,Apis mellifera,34.0391528333,-116.0718305,"Joshua Tree National Park, Twentynine Palms, CA, US",research,False,True,False
325844079,2025-11-08,Western Honey Bee,Apis mellifera,33.8985694444,-117.507380556,"Corona, CA, USA",research,False,True,False
325844077,2025-11-09,Western Honey Bee,Apis mellifera,33.8983805556,-117.507288889,"Corona, CA, USA",research,False,True,False
325834215,2025-11-09,Peridot Sweat Bee,Augochlorella pomoniella,33.9544779256,-117.321618179,"Central Ave, Riverside, CA, US",research,True,False,False
325834182,2025-11-09,Peridot Sweat Bee,Augochlorella pomoniella,33.9544352989,-117.321649928,"Central Ave, Riverside, CA, US",research,True,False,False
325832230,2020-05-04,Valley Carpenter Bee,Xylocopa sonorina,32.7573616667,-117.117141667,"Meade Ave, San Diego, CA, US",research,True,False,False
325828860,2025-11-03,Western Honey Bee,Apis mellifera,34.4656292037,-119.235405591,The Ojai Valley ,research,False,True,False
325826625,2025-11-07,Western Honey Bee,Apis mellifera,33.8389366354,-116.61280908,"Palm Springs, CA, USA",research,False,True,False
325826608,2025-11-09,Western Honey Bee,Apis mellifera,33.77952,-116.362083333,"Baylor Way, Palm Desert, CA, US",research,False,True,False
325823544,2025-11-09,Western Honey Bee,Apis mellifera,33.6565517859,-117.846061925,"San Joaquin Marsh and Wildlife Sanctuary, Irvine, CA, US",research,False,True,False
325821014,2025-11-06,Western Honey Bee,Apis mellifera,34.1373861111,-118.084363889,"Lamanda Park, Pasadena, CA, USA",research,False,True,False
325820935,2025-11-06,Western Honey Bee,Apis mellifera,34.137375,-118.084541667,"Lamanda Park, Pasadena, CA, USA",research,False,True,False
325819327,2025-11-09,Western Honey Bee,Apis mellifera,34.0176055,-118.357596667,"Alsace Ave, Los Angeles, CA, US",research,False,True,False
325816295,2025-11-09,Ligated Furrow Bee,Halictus ligatus,34.0160779108,-117.253037433,"California, US",research,True,False,False
325804743,2025-11-09,Western Honey Bee,Apis mellifera,33.8103348163,-117.918884978,"Anaheim, CA 92802, USA",research,False,True,False
325803339,2025-11-07,Western Honey Bee,Apis mellifera,33.0093388833,-117.262588333,"I-5 N, Encinitas, CA, US",research,False,True,False
325788041,2025-11-09,Western Honey Bee,Apis mellifera,34.0174471667,-118.364678333,"S Ridgeley Dr, Los Angeles, CA, US",research,False,True,False
325781914,2025-11-08,Western Honey Bee,Apis mellifera,33.79515,-117.0416805,"Aswut Cir, San Jacinto, CA, US",research,False,True,False
325768654,2025-11-09,Western Honey Bee,Apis mellifera,35.3580660194,-120.845084711,"Piney Ln, Morro Bay, CA, US",research,False,True,False
325748589,2025-11-09,Western Honey Bee,Apis mellifera,34.1545154204,-118.488799266,"Libbit Ave, Los Angeles, CA, US",research,False,True,False
325741866,2025-11-09,Peridot Sweat Bee,Augochlorella pomoniella,32.82153,-117.013331667,"Santee, CA, USA",research,True,False,False
325720804,2025-11-09,Western Honey Bee,Apis mellifera,33.7862367,-116.5415856,"Palm Springs, CA 92264, USA",research,False,True,False
325717983,2025-11-09,Western Honey Bee,Apis mellifera,33.6046302136,-116.439316454,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
325702167,2025-03-13,Western Honey Bee,Apis mellifera,34.1046111667,-118.297311667,"N Kenmore Ave, Los Angeles, CA, US",research,False,True,False
325696755,2025-11-09,Western Honey Bee,Apis mellifera,33.6154533333,-117.651588333,"Mission Viejo, CA, US",research,False,True,False
325694439,2025-11-09,Western Honey Bee,Apis mellifera,33.0068638833,-117.012772217,"Lake Poway Rd, Poway, CA, US",research,False,True,False
325686036,2025-11-08,Western Honey Bee,Apis mellifera,32.9396033333,-117.251288333,"Margaret Fleming Nature Trail, San Diego, CA, US",research,False,True,False
325684232,2025-11-08,Peridot Sweat Bee,Augochlorella pomoniella,32.9392583333,-117.251945,"Margaret Fleming Nature Trail, San Diego, CA, US",research,True,False,False
325684152,2025-11-08,,Perdita hirticeps,32.9393866667,-117.251891667,"Margaret Fleming Nature Trail, San Diego, CA, US",research,True,False,False
325640987,2025-11-08,Peridot Sweat Bee,Augochlorella pomoniella,33.954255,-117.322105,"Central Ave, Riverside, CA, US",research,True,False,False
325640038,2025-11-08,Peridot Sweat Bee,Augochlorella pomoniella,33.9544583094,-117.321851284,"Central Ave, Riverside, CA, US",research,True,False,False
325619837,2025-11-08,Western Honey Bee,Apis mellifera,35.3601633,-117.9873761,"Kern County, CA, USA",research,False,True,False
325609458,2025-11-08,Western Honey Bee,Apis mellifera,34.2488145409,-118.254296891,"Crescenta Highlands, Glendale, CA, USA",research,False,True,False
325601658,2025-11-08,Western Honey Bee,Apis mellifera,34.0634029544,-116.390268853,"Black Rock Canyon with Panorama Loop-Morongo View, Yucca Valley, CA, US",research,False,True,False
325599455,2025-09-17,Urbane Digger Bee,Anthophora urbana,33.0441116333,-116.653168245,"San Diego County, CA, USA",research,True,False,False
325599447,2025-09-17,Peridot Sweat Bee,Augochlorella pomoniella,33.0441116333,-116.653168245,"San Diego County, CA, USA",research,True,False,False
325599432,2025-09-17,Urbane Digger Bee,Anthophora urbana,33.0441116333,-116.653168245,"San Diego County, CA, USA",research,True,False,False
325597630,2025-11-07,Western Honey Bee,Apis mellifera,32.9272958,-116.9148105,"Ramona, CA 92065, USA",research,False,True,False
325586925,2025-11-08,Western Honey Bee,Apis mellifera,33.6046290608,-116.439315967,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
325583424,2025-11-08,Peridot Sweat Bee,Augochlorella pomoniella,32.8357666667,-117.073188833,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
325580386,2025-11-08,Western Honey Bee,Apis mellifera,32.5650083333,-117.123280556,"Imperial Beach, CA, USA",research,False,True,False
325563230,2025-11-08,Western Carpenter Bee,Xylocopa californica,34.4667620034,-119.18385801,"Ojai, CA, US",research,True,False,False
325562967,2025-11-08,Western Honey Bee,Apis mellifera,33.856245,-116.520728333,"E Hildy Ln, Palm Springs, CA, US",research,False,True,False
325560431,2023-07-04,Valley Carpenter Bee,Xylocopa sonorina,34.1466725009,-118.084205807,"E Colorado Blvd, Pasadena, CA, US",research,True,False,False
325549789,2025-11-06,Western Honey Bee,Apis mellifera,34.449953,-119.2475245,"W Aliso St, Ojai, CA, US",research,False,True,False
325543459,2025-11-08,Western Honey Bee,Apis mellifera,32.80697,-117.19389,"Clairemont, San Diego, CA, USA",research,False,True,False
325543201,2025-11-07,Western Honey Bee,Apis mellifera,33.7297055556,-116.433719444,"Rancho Mirage, CA 92270, USA",research,False,True,False
325540588,2025-11-07,Western Honey Bee,Apis mellifera,34.1403587,-118.0530104,"Baldwin / Arboretum, Arcadia, CA 91007, USA",research,False,True,False
325536643,2025-11-08,Western Honey Bee,Apis mellifera,32.794921875,-117.123001099,San Diego,research,False,True,False
325536142,2025-11-08,Western Honey Bee,Apis mellifera,34.4361833333,-119.725578333,"De La Vina St, Santa Barbara, CA, US",research,False,True,False
325531965,2025-11-08,Western Honey Bee,Apis mellifera,32.7375944912,-117.09260482,"Euclid Ave, San Diego, CA, US",research,False,True,False
325531473,2025-11-08,Western Honey Bee,Apis mellifera,33.7861474997,-116.5419332,"Palm Springs, CA 92264, USA",research,False,True,False
325531180,2025-11-08,Western Honey Bee,Apis mellifera,33.7861474997,-116.5419332,"Palm Springs, CA 92264, USA",research,False,True,False
325530525,2025-11-08,Western Honey Bee,Apis mellifera,33.7863794,-116.5415444,"Palm Springs, CA 92264, USA",research,False,True,False
325514060,2025-11-08,Western Honey Bee,Apis mellifera,34.3540710458,-119.052280829,"E Harvard Blvd, Santa Paula, CA, US",research,False,True,False
325507769,2024-07-19,Fine striped sweat bee,Agapostemon subtilior,34.1934248201,-118.140980609,"N Marengo Ave, Altadena, CA, US",research,True,False,False
325503407,2025-11-06,Western Honey Bee,Apis mellifera,32.5869817997,-117.1317728,"Imperial Beach, CA 91932, USA",research,False,True,False
325440163,2025-11-07,Western Honey Bee,Apis mellifera,33.8983138889,-117.507286111,"Corona, CA, USA",research,False,True,False
325435603,2025-11-06,Ligated Furrow Bee,Halictus ligatus,33.8984583333,-117.507230556,"Corona, CA, USA",research,True,False,False
325422859,2025-11-07,Western Honey Bee,Apis mellifera,33.5464618742,-117.7066602,"Laguna Niguel, CA, USA",research,False,True,False
325417901,2025-11-06,Western Honey Bee,Apis mellifera,33.1295138333,-117.0874945,"W Mission Ave, Escondido, CA, US",research,False,True,False
325410749,2025-11-05,Peridot Sweat Bee,Augochlorella pomoniella,32.940455,-117.250816667,"Torrey Pines State Natural Reserve, San Diego, CA, US",research,True,False,False
325410255,2025-11-05,,Zadontomerus,32.9416383333,-117.251205,"Torrey Pines State Natural Reserve, San Diego, CA, US",research,False,False,False
325409171,2025-11-07,Peridot Sweat Bee,Augochlorella pomoniella,32.9402052001,-117.251232864,"Del Mar Heights, San Diego, CA 92014, USA",research,True,False,False
325406785,2025-11-07,Western Honey Bee,Apis mellifera,32.8497442375,-117.270124673,"La Jolla Coastal Trail, San Diego, CA, US",research,False,True,False
325403629,2025-11-07,Western Honey Bee,Apis mellifera,32.7878998645,-117.232752054,"Crown Point Park, San Diego, CA, USA",research,False,True,False
325403601,2025-11-07,Western Honey Bee,Apis mellifera,32.7542283333,-117.229186667,"Famosa Slough, San Diego, CA, US",research,False,True,False
325403593,2025-11-07,Western Honey Bee,Apis mellifera,33.9712894646,-117.326690178,"Riverside County, US-CA, US",research,False,True,False
325403479,2025-11-07,Western Honey Bee,Apis mellifera,32.7542383333,-117.22918,"Famosa Slough, San Diego, CA, US",research,False,True,False
325402918,2025-11-07,Western Honey Bee,Apis mellifera,32.7550783333,-117.228461667,"Famosa Slough, San Diego, CA, US",research,False,True,False
325402539,2025-11-07,Western Honey Bee,Apis mellifera,33.5464810142,-117.70664723,"Laguna Niguel, CA, USA",research,False,True,False
325402369,2025-11-07,Western Honey Bee,Apis mellifera,32.7551116667,-117.228416667,"Famosa Slough, San Diego, CA, US",research,False,True,False
325402197,2025-11-07,Western Honey Bee,Apis mellifera,32.7552133333,-117.228316667,"Famosa Slough, San Diego, CA, US",research,False,True,False
325401944,2025-11-07,Western Honey Bee,Apis mellifera,32.7552033333,-117.228333333,"Famosa Slough, San Diego, CA, US",research,False,True,False
325401726,2025-11-07,Western Honey Bee,Apis mellifera,32.7552,-117.228333333,"Famosa Slough, San Diego, CA, US",research,False,True,False
325401628,2025-11-07,Sonoran Bumble Bee,Bombus sonorus,33.88773,-118.110833333,"Trabuco St, Bellflower, CA, US",research,True,False,True
325401522,2025-11-07,Western Honey Bee,Apis mellifera,32.7552,-117.228316667,"Famosa Slough, San Diego, CA, US",research,False,True,False
325401219,2025-11-07,Western Honey Bee,Apis mellifera,32.755195,-117.228325,"Famosa Slough, San Diego, CA, US",research,False,True,False
325401015,2025-11-07,Western Honey Bee,Apis mellifera,32.755195,-117.228316667,"Famosa Slough, San Diego, CA, US",research,False,True,False
325400864,2025-11-07,Western Honey Bee,Apis mellifera,32.7552083333,-117.228325,"Famosa Slough, San Diego, CA, US",research,False,True,False
325399340,2025-11-07,Valley Carpenter Bee,Xylocopa sonorina,33.88772,-118.1108945,"Trabuco St, Bellflower, CA, US",research,True,False,False
325386191,2025-11-07,Fine striped sweat bee,Agapostemon subtilior,32.7317166667,-117.1477195,"Balboa Park, San Diego, CA, US",research,True,False,False
325373061,2025-11-02,Western Honey Bee,Apis mellifera,34.0264945,-117.574211667,"Rock Springs Pl, Ontario, CA, US",research,False,True,False
325372262,2025-08-02,Western Honey Bee,Apis mellifera,34.0997861667,-116.827103333,"San Gorgonio Mountain Trail, Angelus Oaks, CA, US",research,False,True,False
325366870,2025-11-07,Sonoran Bumble Bee,Bombus sonorus,34.0018361167,-118.474275,"Marine St, Santa Monica, CA, US",research,True,False,True
325361219,2025-11-07,Western Honey Bee,Apis mellifera,32.8765983582,-117.249382019,San Diego,research,False,True,False
325351919,2025-10-31,Western Honey Bee,Apis mellifera,32.8767624264,-117.246529197,"La Jolla Farms Rd, San Diego, CA, US",research,False,True,False
325349536,2025-11-07,Western Honey Bee,Apis mellifera,33.6051260283,-116.439063516,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
325344618,2025-11-06,Western Honey Bee,Apis mellifera,34.0524346997,-116.5678034,"Morongo Valley, CA 92256, USA",research,False,True,False
325344089,2025-11-06,Western Honey Bee,Apis mellifera,32.7325883333,-117.146988833,"El Prado, San Diego, CA, US",research,False,True,False
325292231,2025-11-06,Western Honey Bee,Apis mellifera,33.7799216667,-118.112358333,"E Campus Dr, Long Beach, CA, US",research,False,True,False
